HCPCS,MOD,PROCSTAT,CARIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
75635,TC,A,03402,02,201.38,201.38
75635,TC,A,03502,09,187.26,187.26
75635,TC,A,03602,21,201.73,201.73
75635,TC,A,04112,01,205.47,205.47
75635,TC,A,04212,05,186.11,186.11
75635,TC,A,04312,00,179.87,179.87
75635,TC,A,04412,09,201.1,201.1
75635,TC,A,04412,11,204.47,204.47
75635,TC,A,04412,15,203.91,203.91
75635,TC,A,04412,18,204.19,204.19
75635,TC,A,04412,20,186.42,186.42
75635,TC,A,04412,28,198.82,198.82
75635,TC,A,04412,31,205.86,205.86
75635,TC,A,04412,99,189.2,189.2
75635,TC,A,05102,00,182.7,182.7
75635,TC,A,05202,00,183.64,183.64
75635,TC,A,05302,01,193.61,193.61
75635,TC,A,05302,02,194.43,194.43
75635,TC,A,05302,99,174.26,174.26
75635,TC,A,05402,00,183.23,183.23
75635,TC,A,06102,12,189.51,189.51
75635,TC,A,06102,15,212.88,212.88
75635,TC,A,06102,16,209.32,209.32
75635,TC,A,06102,99,185.68,185.68
75635,TC,A,06202,00,203.57,203.57
75635,TC,A,06302,00,192.7,192.7
75635,TC,A,07102,13,175.77,175.77
75635,TC,A,07202,01,195.18,195.18
75635,TC,A,07202,99,179.24,179.24
75635,TC,A,07302,00,175.22,175.22
75635,TC,A,08102,00,185.08,185.08
75635,TC,A,08202,01,200.1,200.1
75635,TC,A,08202,99,185.54,185.54
75635,TC,A,09102,03,204.81,204.81
75635,TC,A,09102,04,208.78,208.78
75635,TC,A,09102,99,192.42,192.42
75635,TC,A,09202,20,203.22,203.22
75635,TC,A,09202,50,203.22,203.22
75635,TC,A,10112,00,179.33,179.33
75635,TC,A,10212,01,201.28,201.28
75635,TC,A,10212,99,181.56,181.56
75635,TC,A,10312,35,181.57,181.57
75635,TC,A,11202,01,183.8,183.8
75635,TC,A,11302,00,198.94,198.94
75635,TC,A,11402,16,173.28,173.28
75635,TC,A,11502,00,187.72,187.72
75635,TC,A,12102,01,205.73,205.73
75635,TC,A,12202,01,243.23,243.23
75635,TC,A,12302,01,221.14,221.14
75635,TC,A,12302,99,208.51,208.51
75635,TC,A,12402,01,237.97,237.97
75635,TC,A,12402,99,226.51,226.51
75635,TC,A,12502,01,216.97,216.97
75635,TC,A,12502,99,188.97,188.97
75635,TC,A,13102,00,224.53,224.53
75635,TC,A,13202,01,238.46,238.46
75635,TC,A,13202,02,243.87,243.87
75635,TC,A,13202,03,216.12,216.12
75635,TC,A,13282,99,191.47,191.47
75635,TC,A,13292,04,242.85,242.85
75635,TC,A,14112,03,202.99,202.99
75635,TC,A,14112,99,185.9,185.9
75635,TC,A,14212,01,237.86,237.86
75635,TC,A,14212,99,215.34,215.34
75635,TC,A,14312,40,210.9,210.9
75635,TC,A,14412,01,211.87,211.87
75635,TC,A,14512,50,204.54,204.54
75635,TC,A,15102,00,177.56,177.56
75635,TC,A,15202,00,185.13,185.13
75801,,C,01112,05,869.79,869.79
75801,,C,01112,06,869.79,869.79
75801,,C,01112,07,869.79,869.79
75801,,C,01112,09,888.15,888.15
75801,,C,01112,17,775.64,775.64
75801,,C,01112,18,777.03,777.03
75801,,C,01112,26,777.03,777.03
75801,,C,01112,51,825.87,825.87
75801,,C,01112,52,848.24,848.24
75801,,C,01112,53,825.87,825.87
75801,,C,01112,54,710.86,710.86
75801,,C,01112,55,710.56,710.56
75801,,C,01112,56,710.56,710.56
75801,,C,01112,57,710.58,710.58
75801,,C,01112,58,710.56,710.56
75801,,C,01112,59,710.56,710.56
75801,,C,01112,60,710.56,710.56
75801,,C,01112,61,710.56,710.56
75801,,C,01112,62,711.62,711.62
75801,,C,01112,63,722.12,722.12
75801,,C,01112,64,727.77,727.77
75801,,C,01112,65,799.84,799.84
75801,,C,01112,66,765.75,765.75
75801,,C,01112,67,746.01,746.01
75801,,C,01112,68,710.56,710.56
75801,,C,01112,69,710.56,710.56
75801,,C,01112,70,710.56,710.56
75801,,C,01112,71,710.6,710.6
75801,,C,01112,72,737.19,737.19
75801,,C,01112,73,716.87,716.87
75801,,C,01112,74,743.72,743.72
75801,,C,01112,75,710.56,710.56
75801,,C,01182,17,775.64,775.64
75801,,C,01182,18,777.03,777.03
75801,,C,01182,26,777.03,777.03
75801,,C,01182,71,710.6,710.6
75801,,C,01182,72,737.19,737.19
75801,,C,01182,73,716.87,716.87
75801,,C,01182,74,743.72,743.72
75801,,C,01212,01,755.72,755.72
75801,,C,01312,00,675.94,675.94
75801,,C,02102,01,752.49,752.49
75801,,C,02202,00,601.16,601.16
75801,,C,02302,01,698.84,698.84
75801,,C,02302,99,643.64,643.64
75801,,C,02402,02,758.19,758.19
75801,,C,02402,99,672.05,672.05
75801,,C,03102,00,646.44,646.44
75801,,C,03202,01,669.05,669.05
75801,,C,03302,01,663.16,663.16
75801,,C,03402,02,662.34,662.34
75801,,C,03502,09,620.47,620.47
75801,,C,03602,21,664.99,664.99
75801,,C,04112,01,677.23,677.23
75801,,C,04212,05,617.12,617.12
75801,,C,04312,00,596.61,596.61
75801,,C,04412,09,663.46,663.46
75801,,C,04412,11,673.57,673.57
75801,,C,04412,15,672.3,672.3
75801,,C,04412,18,673.45,673.45
75801,,C,04412,20,616.81,616.81
75801,,C,04412,28,655.64,655.64
75801,,C,04412,31,677.53,677.53
75801,,C,04412,99,625.41,625.41
75801,,C,05102,00,603.84,603.84
75801,,C,05202,00,607.4,607.4
75801,,C,05302,01,640.06,640.06
75801,,C,05302,02,642.69,642.69
75801,,C,05302,99,579.15,579.15
75801,,C,05402,00,605.16,605.16
75801,,C,06102,12,629.5,629.5
75801,,C,06102,15,702.4,702.4
75801,,C,06102,16,692.33,692.33
75801,,C,06102,99,615.65,615.65
75801,,C,06202,00,669.13,669.13
75801,,C,06302,00,634.98,634.98
75801,,C,07102,13,582.58,582.58
75801,,C,07202,01,645.66,645.66
75801,,C,07202,99,595.41,595.41
75801,,C,07302,00,580.2,580.2
75801,,C,08102,00,611.17,611.17
75801,,C,08202,01,662.44,662.44
75801,,C,08202,99,614.62,614.62
75801,,C,09102,03,677.52,677.52
75801,,C,09102,04,692.41,692.41
75801,,C,09102,99,637.29,637.29
75801,,C,09202,20,670.01,670.01
75801,,C,09202,50,670.01,670.01
75801,,C,10112,00,593.48,593.48
75801,,C,10212,01,664.22,664.22
75801,,C,10212,99,602.3,602.3
75801,,C,10312,35,600.61,600.61
75801,,C,11202,01,607.69,607.69
75801,,C,11302,00,656.31,656.31
75801,,C,11402,16,577,577
75801,,C,11502,00,620.45,620.45
75801,,C,12102,01,678.48,678.48
75801,,C,12202,01,797.73,797.73
75801,,C,12302,01,727.86,727.86
75801,,C,12302,99,687.17,687.17
75801,,C,12402,01,780.09,780.09
75801,,C,12402,99,743.63,743.63
75801,,C,12502,01,715.03,715.03
75801,,C,12502,99,625.43,625.43
75801,,C,13102,00,738.31,738.31
75801,,C,13202,01,784.07,784.07
75801,,C,13202,02,802.41,802.41
75801,,C,13202,03,711.97,711.97
75801,,C,13282,99,631.9,631.9
75801,,C,13292,04,799.43,799.43
75801,,C,14112,03,668.28,668.28
75801,,C,14112,99,614.64,614.64
75801,,C,14212,01,779.89,779.89
75801,,C,14212,99,708.84,708.84
75801,,C,14312,40,694.31,694.31
75801,,C,14412,01,697.98,697.98
75801,,C,14512,50,672.92,672.92
75801,,C,15102,00,588.94,588.94
75801,,C,15202,00,613.29,613.29
75801,TC,C,01112,05,821.01,821.01
75801,TC,C,01112,06,821.01,821.01
75801,TC,C,01112,07,821.01,821.01
75801,TC,C,01112,09,838.96,838.96
75801,TC,C,01112,17,728.79,728.79
75801,TC,C,01112,18,729.42,729.42
75801,TC,C,01112,26,729.42,729.42
75801,TC,C,01112,51,778.27,778.27
75801,TC,C,01112,52,799.96,799.96
75801,TC,C,01112,53,778.27,778.27
75801,TC,C,01112,54,665.58,665.58
75801,TC,C,01112,55,665.56,665.56
75801,TC,C,01112,56,665.56,665.56
75801,TC,C,01112,57,665.56,665.56
75801,TC,C,01112,58,665.56,665.56
75801,TC,C,01112,59,665.56,665.56
75801,TC,C,01112,60,665.56,665.56
75801,TC,C,01112,61,665.56,665.56
75801,TC,C,01112,62,665.63,665.63
75801,TC,C,01112,63,676.71,676.71
75801,TC,C,01112,64,682.29,682.29
75801,TC,C,01112,65,752.29,752.29
75801,TC,C,01112,66,719.46,719.46
75801,TC,C,01112,67,700.25,700.25
75801,TC,C,01112,68,665.56,665.56
75801,TC,C,01112,69,665.56,665.56
75801,TC,C,01112,70,665.56,665.56
75801,TC,C,01112,71,665.56,665.56
75801,TC,C,01112,72,691.58,691.58
75801,TC,C,01112,73,671.75,671.75
75801,TC,C,01112,74,697.77,697.77
75801,TC,C,01112,75,665.56,665.56
75801,TC,C,01182,17,728.79,728.79
75801,TC,C,01182,18,729.42,729.42
75801,TC,C,01182,26,729.42,729.42
75801,TC,C,01182,71,665.56,665.56
75801,TC,C,01182,72,691.58,691.58
75801,TC,C,01182,73,671.75,671.75
75801,TC,C,01182,74,697.77,697.77
75801,TC,C,01212,01,710.18,710.18
75801,TC,C,01312,00,630.37,630.37
75801,TC,C,02102,01,692.25,692.25
75801,TC,C,02202,00,558.98,558.98
75801,TC,C,02302,01,653.25,653.25
75801,TC,C,02302,99,599.35,599.35
75801,TC,C,02402,02,710.3,710.3
75801,TC,C,02402,99,626.65,626.65
75801,TC,C,03102,00,601.85,601.85
75801,TC,C,03202,01,620.1,620.1
75801,TC,C,03302,01,619.71,619.71
75801,TC,C,03402,02,619.65,619.65
75801,TC,C,03502,09,574.71,574.71
75801,TC,C,03602,21,619.83,619.83
75801,TC,C,04112,01,631.04,631.04
75801,TC,C,04212,05,571.02,571.02
75801,TC,C,04312,00,552.33,552.33
75801,TC,C,04412,09,617.96,617.96
75801,TC,C,04412,11,628.46,628.46
75801,TC,C,04412,15,626.63,626.63
75801,TC,C,04412,18,627.28,627.28
75801,TC,C,04412,20,572.73,572.73
75801,TC,C,04412,28,611.11,611.11
75801,TC,C,04412,31,632.79,632.79
75801,TC,C,04412,99,581.39,581.39
75801,TC,C,05102,00,562.05,562.05
75801,TC,C,05202,00,564.6,564.6
75801,TC,C,05302,01,594.49,594.49
75801,TC,C,05302,02,596.98,596.98
75801,TC,C,05302,99,535,535
75801,TC,C,05402,00,563.87,563.87
75801,TC,C,06102,12,580.51,580.51
75801,TC,C,06102,15,652.91,652.91
75801,TC,C,06102,16,641.27,641.27
75801,TC,C,06102,99,569.77,569.77
75801,TC,C,06202,00,626.46,626.46
75801,TC,C,06302,00,593,593
75801,TC,C,07102,13,540.42,540.42
75801,TC,C,07202,01,598.91,598.91
75801,TC,C,07202,99,549.94,549.94
75801,TC,C,07302,00,539.11,539.11
75801,TC,C,08102,00,569.47,569.47
75801,TC,C,08202,01,613.31,613.31
75801,TC,C,08202,99,569.7,569.7
75801,TC,C,09102,03,627.59,627.59
75801,TC,C,09102,04,638.4,638.4
75801,TC,C,09102,99,590.26,590.26
75801,TC,C,09202,20,624.21,624.21
75801,TC,C,09202,50,624.21,624.21
75801,TC,C,10112,00,551.54,551.54
75801,TC,C,10212,01,618.05,618.05
75801,TC,C,10212,99,557.33,557.33
75801,TC,C,10312,35,558.37,558.37
75801,TC,C,11202,01,565.19,565.19
75801,TC,C,11302,00,611.17,611.17
75801,TC,C,11402,16,531.39,531.39
75801,TC,C,11502,00,577.02,577.02
75801,TC,C,12102,01,631.69,631.69
75801,TC,C,12202,01,746.97,746.97
75801,TC,C,12302,01,678.83,678.83
75801,TC,C,12302,99,640.35,640.35
75801,TC,C,12402,01,731.36,731.36
75801,TC,C,12402,99,696.05,696.05
75801,TC,C,12502,01,665.85,665.85
75801,TC,C,12502,99,580.24,580.24
75801,TC,C,13102,00,689.35,689.35
75801,TC,C,13202,01,731.61,731.61
75801,TC,C,13202,02,747.29,747.29
75801,TC,C,13202,03,663.35,663.35
75801,TC,C,13282,99,588.75,588.75
75801,TC,C,13292,04,744.18,744.18
75801,TC,C,14112,03,624.09,624.09
75801,TC,C,14112,99,571.43,571.43
75801,TC,C,14212,01,730.79,730.79
75801,TC,C,14212,99,661.4,661.4
75801,TC,C,14312,40,647.77,647.77
75801,TC,C,14412,01,650.85,650.85
75801,TC,C,14512,50,629.02,629.02
75801,TC,C,15102,00,545.47,545.47
75801,TC,C,15202,00,568.45,568.45
75803,,C,01112,05,1516.34,1516.34
75803,,C,01112,06,1516.34,1516.34
75803,,C,01112,07,1516.34,1516.34
75803,,C,01112,09,1548.75,1548.75
75803,,C,01112,17,1349.64,1349.64
75803,,C,01112,18,1351.73,1351.73
75803,,C,01112,26,1351.73,1351.73
75803,,C,01112,51,1439.07,1439.07
75803,,C,01112,52,1478.31,1478.31
75803,,C,01112,53,1439.07,1439.07
75803,,C,01112,54,1236.16,1236.16
75803,,C,01112,55,1236,1236
75803,,C,01112,56,1236,1236
75803,,C,01112,57,1236.04,1236.04
75803,,C,01112,58,1236,1236
75803,,C,01112,59,1236,1236
75803,,C,01112,60,1236,1236
75803,,C,01112,61,1236,1236
75803,,C,01112,62,1236.59,1236.59
75803,,C,01112,63,1256.26,1256.26
75803,,C,01112,64,1266.2,1266.2
75803,,C,01112,65,1392.65,1392.65
75803,,C,01112,66,1332.93,1332.93
75803,,C,01112,67,1298.29,1298.29
75803,,C,01112,68,1236,1236
75803,,C,01112,69,1236,1236
75803,,C,01112,70,1236,1236
75803,,C,01112,71,1236.02,1236.02
75803,,C,01112,72,1282.74,1282.74
75803,,C,01112,73,1247.09,1247.09
75803,,C,01112,74,1294.19,1294.19
75803,,C,01112,75,1236,1236
75803,,C,01182,17,1349.64,1349.64
75803,,C,01182,18,1351.73,1351.73
75803,,C,01182,26,1351.73,1351.73
75803,,C,01182,71,1236.02,1236.02
75803,,C,01182,72,1282.74,1282.74
75803,,C,01182,73,1247.09,1247.09
75803,,C,01182,74,1294.19,1294.19
75803,,C,01212,01,1315.22,1315.22
75803,,C,01312,00,1173.01,1173.01
75803,,C,02102,01,1304.36,1304.36
75803,,C,02202,00,1044.22,1044.22
75803,,C,02302,01,1214.03,1214.03
75803,,C,02302,99,1117.1,1117.1
75803,,C,02402,02,1317.23,1317.23
75803,,C,02402,99,1166.25,1166.25
75803,,C,03102,00,1121.68,1121.68
75803,,C,03202,01,1156.15,1156.15
75803,,C,03302,01,1153.01,1153.01
75803,,C,03402,02,1152.57,1152.57
75803,,C,03502,09,1073.83,1073.83
75803,,C,03602,21,1153.99,1153.99
75803,,C,04112,01,1174.42,1174.42
75803,,C,04212,05,1067.41,1067.41
75803,,C,04312,00,1033.29,1033.29
75803,,C,04412,09,1151.38,1151.38
75803,,C,04412,11,1169.7,1169.7
75803,,C,04412,15,1166.91,1166.91
75803,,C,04412,18,1168.3,1168.3
75803,,C,04412,20,1069.56,1069.56
75803,,C,04412,28,1138.37,1138.37
75803,,C,04412,31,1176.9,1176.9
75803,,C,04412,99,1084.97,1084.97
75803,,C,05102,00,1049.51,1049.51
75803,,C,05202,00,1054.5,1054.5
75803,,C,05302,01,1109,1109
75803,,C,05302,02,1113.5,1113.5
75803,,C,05302,99,1002.34,1002.34
75803,,C,05402,00,1052.53,1052.53
75803,,C,06102,12,1085.6,1085.6
75803,,C,06102,15,1215.13,1215.13
75803,,C,06102,16,1195.05,1195.05
75803,,C,06102,99,1065.08,1065.08
75803,,C,06202,00,1164.7,1164.7
75803,,C,06302,00,1104.75,1104.75
75803,,C,07102,13,1011.12,1011.12
75803,,C,07202,01,1117.4,1117.4
75803,,C,07202,99,1029.56,1029.56
75803,,C,07302,00,1008.31,1008.31
75803,,C,08102,00,1062.69,1062.69
75803,,C,08202,01,1144.12,1144.12
75803,,C,08202,99,1064.53,1064.53
75803,,C,09102,03,1169.94,1169.94
75803,,C,09102,04,1191.02,1191.02
75803,,C,09102,99,1102.12,1102.12
75803,,C,09202,20,1162.07,1162.07
75803,,C,09202,50,1162.07,1162.07
75803,,C,10112,00,1030.85,1030.85
75803,,C,10212,01,1151.26,1151.26
75803,,C,10212,99,1042.51,1042.51
75803,,C,10312,35,1043.15,1043.15
75803,,C,11202,01,1055.43,1055.43
75803,,C,11302,00,1138.54,1138.54
75803,,C,11402,16,996.56,996.56
75803,,C,11502,00,1076.91,1076.91
75803,,C,12102,01,1176.05,1176.05
75803,,C,12202,01,1384.39,1384.39
75803,,C,12302,01,1261.53,1261.53
75803,,C,12302,99,1191.55,1191.55
75803,,C,12402,01,1355.55,1355.55
75803,,C,12402,99,1291.61,1291.61
75803,,C,12502,01,1238.44,1238.44
75803,,C,12502,99,1083.43,1083.43
75803,,C,13102,00,1280.19,1280.19
75803,,C,13202,01,1357.97,1357.97
75803,,C,13202,02,1386.78,1386.78
75803,,C,13202,03,1233.56,1233.56
75803,,C,13282,99,1097.7,1097.7
75803,,C,13292,04,1381.61,1381.61
75803,,C,14112,03,1161.15,1161.15
75803,,C,14112,99,1066.86,1066.86
75803,,C,14212,01,1354.46,1354.46
75803,,C,14212,99,1229.67,1229.67
75803,,C,14312,40,1204.39,1204.39
75803,,C,14412,01,1210.93,1210.93
75803,,C,14512,50,1169.8,1169.8
75803,,C,15102,00,1020.7,1020.7
75803,,C,15202,00,1062.28,1062.28
75803,TC,C,01112,05,1448.94,1448.94
75803,TC,C,01112,06,1448.94,1448.94
75803,TC,C,01112,07,1448.94,1448.94
75803,TC,C,01112,09,1480.64,1480.64
75803,TC,C,01112,17,1286.11,1286.11
75803,TC,C,01112,18,1287.21,1287.21
75803,TC,C,01112,26,1287.21,1287.21
75803,TC,C,01112,51,1373.51,1373.51
75803,TC,C,01112,52,1411.78,1411.78
75803,TC,C,01112,53,1373.51,1373.51
75803,TC,C,01112,54,1174.56,1174.56
75803,TC,C,01112,55,1174.54,1174.54
75803,TC,C,01112,56,1174.54,1174.54
75803,TC,C,01112,57,1174.54,1174.54
75803,TC,C,01112,58,1174.54,1174.54
75803,TC,C,01112,59,1174.54,1174.54
75803,TC,C,01112,60,1174.54,1174.54
75803,TC,C,01112,61,1174.54,1174.54
75803,TC,C,01112,62,1174.61,1174.61
75803,TC,C,01112,63,1194.22,1194.22
75803,TC,C,01112,64,1204.06,1204.06
75803,TC,C,01112,65,1327.62,1327.62
75803,TC,C,01112,66,1269.67,1269.67
75803,TC,C,01112,67,1235.77,1235.77
75803,TC,C,01112,68,1174.54,1174.54
75803,TC,C,01112,69,1174.54,1174.54
75803,TC,C,01112,70,1174.54,1174.54
75803,TC,C,01112,71,1174.55,1174.55
75803,TC,C,01112,72,1220.47,1220.47
75803,TC,C,01112,73,1185.48,1185.48
75803,TC,C,01112,74,1231.4,1231.4
75803,TC,C,01112,75,1174.54,1174.54
75803,TC,C,01182,17,1286.11,1286.11
75803,TC,C,01182,18,1287.21,1287.21
75803,TC,C,01182,26,1287.21,1287.21
75803,TC,C,01182,71,1174.55,1174.55
75803,TC,C,01182,72,1220.47,1220.47
75803,TC,C,01182,73,1185.48,1185.48
75803,TC,C,01182,74,1231.4,1231.4
75803,TC,C,01212,01,1253.29,1253.29
75803,TC,C,01312,00,1112.34,1112.34
75803,TC,C,02102,01,1221.61,1221.61
75803,TC,C,02202,00,986.46,986.46
75803,TC,C,02302,01,1152.75,1152.75
75803,TC,C,02302,99,1057.63,1057.63
75803,TC,C,02402,02,1253.4,1253.4
75803,TC,C,02402,99,1105.78,1105.78
75803,TC,C,03102,00,1062.02,1062.02
75803,TC,C,03202,01,1094.01,1094.01
75803,TC,C,03302,01,1093.62,1093.62
75803,TC,C,03402,02,1093.57,1093.57
75803,TC,C,03502,09,1014.03,1014.03
75803,TC,C,03602,21,1093.74,1093.74
75803,TC,C,04112,01,1113.48,1113.48
75803,TC,C,04212,05,1007.5,1007.5
75803,TC,C,04312,00,974.59,974.59
75803,TC,C,04412,09,1090.45,1090.45
75803,TC,C,04412,11,1109.01,1109.01
75803,TC,C,04412,15,1105.76,1105.76
75803,TC,C,04412,18,1106.88,1106.88
75803,TC,C,04412,20,1010.63,1010.63
75803,TC,C,04412,28,1078.39,1078.39
75803,TC,C,04412,31,1116.66,1116.66
75803,TC,C,04412,99,1025.92,1025.92
75803,TC,C,05102,00,991.89,991.89
75803,TC,C,05202,00,996.33,996.33
75803,TC,C,05302,01,1048.98,1048.98
75803,TC,C,05302,02,1053.36,1053.36
75803,TC,C,05302,99,943.98,943.98
75803,TC,C,05402,00,995.13,995.13
75803,TC,C,06102,12,1024.09,1024.09
75803,TC,C,06102,15,1151.94,1151.94
75803,TC,C,06102,16,1131.3,1131.3
75803,TC,C,06102,99,1005.29,1005.29
75803,TC,C,06202,00,1105.58,1105.58
75803,TC,C,06302,00,1046.53,1046.53
75803,TC,C,07102,13,953.68,953.68
75803,TC,C,07202,01,1056.71,1056.71
75803,TC,C,07202,99,970.3,970.3
75803,TC,C,07302,00,951.41,951.41
75803,TC,C,08102,00,1005,1005
75803,TC,C,08202,01,1082.01,1082.01
75803,TC,C,08202,99,1005.23,1005.23
75803,TC,C,09102,03,1107.2,1107.2
75803,TC,C,09102,04,1126.06,1126.06
75803,TC,C,09102,99,1041.43,1041.43
75803,TC,C,09202,20,1101.44,1101.44
75803,TC,C,09202,50,1101.44,1101.44
75803,TC,C,10112,00,973.33,973.33
75803,TC,C,10212,01,1090.54,1090.54
75803,TC,C,10212,99,983.38,983.38
75803,TC,C,10312,35,985.37,985.37
75803,TC,C,11202,01,997.4,997.4
75803,TC,C,11302,00,1078.45,1078.45
75803,TC,C,11402,16,937.53,937.53
75803,TC,C,11502,00,1018.23,1018.23
75803,TC,C,12102,01,1114.6,1114.6
75803,TC,C,12202,01,1318.03,1318.03
75803,TC,C,12302,01,1197.77,1197.77
75803,TC,C,12302,99,1129.9,1129.9
75803,TC,C,12402,01,1290.58,1290.58
75803,TC,C,12402,99,1228.26,1228.26
75803,TC,C,12502,01,1174.84,1174.84
75803,TC,C,12502,99,1023.82,1023.82
75803,TC,C,13102,00,1216.34,1216.34
75803,TC,C,13202,01,1290.83,1290.83
75803,TC,C,13202,02,1318.35,1318.35
75803,TC,C,13202,03,1170.44,1170.44
75803,TC,C,13282,99,1038.97,1038.97
75803,TC,C,13292,04,1312.88,1312.88
75803,TC,C,14112,03,1101.32,1101.32
75803,TC,C,14112,99,1008.38,1008.38
75803,TC,C,14212,01,1289.53,1289.53
75803,TC,C,14212,99,1167.07,1167.07
75803,TC,C,14312,40,1143.01,1143.01
75803,TC,C,14412,01,1148.46,1148.46
75803,TC,C,14512,50,1110.04,1110.04
75803,TC,C,15102,00,962.51,962.51
75803,TC,C,15202,00,1003.03,1003.03
75805,,C,01112,05,1495.41,1495.41
75805,,C,01112,06,1495.41,1495.41
75805,,C,01112,07,1495.41,1495.41
75805,,C,01112,09,1527.59,1527.59
75805,,C,01112,17,1329.93,1329.93
75805,,C,01112,18,1331.72,1331.72
75805,,C,01112,26,1331.72,1331.72
75805,,C,01112,51,1418.71,1418.71
75805,,C,01112,52,1457.65,1457.65
75805,,C,01112,53,1418.71,1418.71
75805,,C,01112,54,1217.06,1217.06
75805,,C,01112,55,1216.94,1216.94
75805,,C,01112,56,1216.94,1216.94
75805,,C,01112,57,1216.97,1216.97
75805,,C,01112,58,1216.94,1216.94
75805,,C,01112,59,1216.94,1216.94
75805,,C,01112,60,1216.94,1216.94
75805,,C,01112,61,1216.94,1216.94
75805,,C,01112,62,1217.38,1217.38
75805,,C,01112,63,1237.02,1237.02
75805,,C,01112,64,1246.93,1246.93
75805,,C,01112,65,1372.47,1372.47
75805,,C,01112,66,1313.3,1313.3
75805,,C,01112,67,1278.9,1278.9
75805,,C,01112,68,1216.94,1216.94
75805,,C,01112,69,1216.94,1216.94
75805,,C,01112,70,1216.94,1216.94
75805,,C,01112,71,1216.96,1216.96
75805,,C,01112,72,1263.43,1263.43
75805,,C,01112,73,1227.98,1227.98
75805,,C,01112,74,1274.71,1274.71
75805,,C,01112,75,1216.94,1216.94
75805,,C,01182,17,1329.93,1329.93
75805,,C,01182,18,1331.72,1331.72
75805,,C,01182,26,1331.72,1331.72
75805,,C,01182,71,1216.96,1216.96
75805,,C,01182,72,1263.43,1263.43
75805,,C,01182,73,1227.98,1227.98
75805,,C,01182,74,1274.71,1274.71
75805,,C,01212,01,1296.01,1296.01
75805,,C,01312,00,1154.23,1154.23
75805,,C,02102,01,1278.75,1278.75
75805,,C,02202,00,1026.32,1026.32
75805,,C,02302,01,1195.04,1195.04
75805,,C,02302,99,1098.68,1098.68
75805,,C,02402,02,1297.45,1297.45
75805,,C,02402,99,1147.53,1147.53
75805,,C,03102,00,1103.21,1103.21
75805,,C,03202,01,1136.96,1136.96
75805,,C,03302,01,1134.6,1134.6
75805,,C,03402,02,1134.27,1134.27
75805,,C,03502,09,1055.34,1055.34
75805,,C,03602,21,1135.33,1135.33
75805,,C,04112,01,1155.56,1155.56
75805,,C,04212,05,1048.89,1048.89
75805,,C,04312,00,1015.13,1015.13
75805,,C,04412,09,1132.52,1132.52
75805,,C,04412,11,1150.9,1150.9
75805,,C,04412,15,1147.97,1147.97
75805,,C,04412,18,1149.29,1149.29
75805,,C,04412,20,1051.32,1051.32
75805,,C,04412,28,1119.79,1119.79
75805,,C,04412,31,1158.23,1158.23
75805,,C,04412,99,1066.69,1066.69
75805,,C,05102,00,1031.65,1031.65
75805,,C,05202,00,1036.48,1036.48
75805,,C,05302,01,1090.43,1090.43
75805,,C,05302,02,1094.89,1094.89
75805,,C,05302,99,984.3,984.3
75805,,C,05402,00,1034.74,1034.74
75805,,C,06102,12,1066.62,1066.62
75805,,C,06102,15,1195.6,1195.6
75805,,C,06102,16,1175.37,1175.37
75805,,C,06102,99,1046.6,1046.6
75805,,C,06202,00,1146.36,1146.36
75805,,C,06302,00,1086.7,1086.7
75805,,C,07102,13,993.33,993.33
75805,,C,07202,01,1098.64,1098.64
75805,,C,07202,99,1011.24,1011.24
75805,,C,07302,00,990.68,990.68
75805,,C,08102,00,1044.81,1044.81
75805,,C,08202,01,1124.94,1124.94
75805,,C,08202,99,1046.19,1046.19
75805,,C,09102,03,1150.57,1150.57
75805,,C,09102,04,1171,1171
75805,,C,09102,99,1083.36,1083.36
75805,,C,09202,20,1143.3,1143.3
75805,,C,09202,50,1143.3,1143.3
75805,,C,10112,00,1013.03,1013.03
75805,,C,10212,01,1132.47,1132.47
75805,,C,10212,99,1024.22,1024.22
75805,,C,10312,35,1025.25,1025.25
75805,,C,11202,01,1037.45,1037.45
75805,,C,11302,00,1119.93,1119.93
75805,,C,11402,16,978.33,978.33
75805,,C,11502,00,1058.74,1058.74
75805,,C,12102,01,1157.03,1157.03
75805,,C,12202,01,1363.84,1363.84
75805,,C,12302,01,1241.8,1241.8
75805,,C,12302,99,1172.47,1172.47
75805,,C,12402,01,1335.42,1335.42
75805,,C,12402,99,1271.98,1271.98
75805,,C,12502,01,1218.77,1218.77
75805,,C,12502,99,1064.99,1064.99
75805,,C,13102,00,1260.43,1260.43
75805,,C,13202,01,1337.2,1337.2
75805,,C,13202,02,1365.64,1365.64
75805,,C,13202,03,1214.03,1214.03
75805,,C,13282,99,1079.5,1079.5
75805,,C,13292,04,1360.38,1360.38
75805,,C,14112,03,1142.61,1142.61
75805,,C,14112,99,1048.75,1048.75
75805,,C,14212,01,1334.35,1334.35
75805,,C,14212,99,1210.29,1210.29
75805,,C,14312,40,1185.39,1185.39
75805,,C,14412,01,1191.59,1191.59
75805,,C,14512,50,1151.28,1151.28
75805,,C,15102,00,1002.69,1002.69
75805,,C,15202,00,1043.95,1043.95
75805,TC,C,01112,05,1448.94,1448.94
75805,TC,C,01112,06,1448.94,1448.94
75805,TC,C,01112,07,1448.94,1448.94
75805,TC,C,01112,09,1480.64,1480.64
